# 435

c 0 13.280272
p 341 23 32.213936
p 342 22 32.282555
p 343 22 32.479637
p 344 21 33.253887
p 345 20 34.048157
p 345 19 34.426624
p 346 18 35.132977
p 346 17 35.186005
p 347 16 36.297184
p 348 15 38.093735
p 348 14 38.291424
p 349 13 39.09971
p 350 12 41.12225
p 351 11 43.395145
p 341 24 31.034046
p 341 25 30.150661
p 342 26 30.114874

c 1 27.926252
p 357 44 29.161118
p 358 43 30.056162
p 359 44 31.16269
p 360 45 32.28156
p 361 44 33.147587
p 362 43 34.012135
p 362 42 35.17473
p 363 41 36.06349
p 364 41 37.101776
p 365 40 38.276123
p 366 39 39.28432
p 367 38 40.15493
p 368 38 41.084934
p 369 37 43.05271
p 370 36 46.34955
p 371 35 47.005543
p 372 35 49.12833
p 373 35 50.26785
p 374 35 52.07274
p 375 34 53.377987
p 376 33 55.090714
p 377 33 57.0741
p 357 45 29.147848

c 2 28.057579
p 359 43 31.058563
p 360 42 33.187115
p 361 41 35.306305
p 362 40 36.472374
p 363 39 37.451153
p 364 38 39.402344
p 365 37 40.28357
p 366 36 42.41445
p 367 35 43.10037
p 368 35 44.036003
p 369 34 46.22336
p 370 33 48.201927
p 371 32 50.069233
p 372 31 52.155518
p 373 30 55.296787
p 374 29 58.170036
p 375 28 59.116142

c 3 21.720314
p 362 77 16.352692
p 363 76 18.302624
p 364 75 19.052889
p 365 75 20.47302
p 366 74 22.367712
p 367 73 24.470922
p 368 72 25.413954
p 369 71 27.008648
p 370 70 28.330982
p 371 69 30.153059
p 372 68 31.101273
p 372 67 33.298565
p 373 66 34.34301
p 374 65 36.067135
p 375 64 36.204178
p 376 63 37.069065
p 377 62 38.073006

c 4 29.701752
p 404 21 68.32941
p 405 20 70.40676
p 406 19 72.362854
p 405 18 74.14168
p 406 17 75.02894
p 406 16 76.49446
p 407 15 78.24
p 407 14 81.163284
p 407 13 83.44056
p 408 12 84.377174
p 409 11 87.22014
p 410 10 90.05627
p 411 9 92.38656
p 411 8 93.13931
p 412 7 96.08068
