//fileLoc: inputData/dem20x20.png
//fluxMulti: 3.0 channelCutOff: 10
# 1839

c 0 11.016489
p 315 31 20.028704
p 316 31 20.028704
p 317 31 20.421143
p 318 30 21.24446
p 319 30 21.324202
p 320 30 22.042341
p 321 29 22.23749
p 321 28 22.23749
p 322 28 23.227097
p 323 28 23.227097
p 324 28 24.248198
p 325 27 24.248198
p 326 28 24.406767
p 327 27 25.027367
p 328 27 26.10701
p 329 26 26.239996
p 330 25 27.212152
p 330 24 28.066492
p 331 23 28.132738
p 332 22 29.003414
p 331 21 30.053984
p 332 20 31.045193

c 1 20.772957
p 321 20 24.3163
p 321 21 23.02114
p 321 22 23.02114
p 322 21 24.452883
p 323 20 25.373806
p 324 19 26.120808
p 325 20 27.095755
p 326 20 28.369564
p 327 19 29.198431
p 328 18 30.032516
p 329 18 31.28763
p 330 17 32.015884
p 331 17 32.041466
p 332 17 32.041466
p 333 16 33.050755
p 334 15 34.291645
p 335 14 35.457676
p 336 13 36.126812
p 337 12 37.178764
p 337 11 39.01169
p 338 10 40.01642
p 339 9 42.21304
p 340 8 43.245056
p 340 7 44.129803
p 340 6 45.089256
p 322 19 25.204422
p 323 18 26.140762
p 324 17 27.310009
p 325 16 28.259573
p 326 16 29.218306

c 2 16.093527
p 322 36 21.15785
p 323 37 21.15785
p 324 37 22.016203
p 325 36 22.20148
p 326 36 22.264013
p 327 36 23.13162
p 328 37 23.13162
p 329 36 24.076706
p 330 36 24.191963
p 331 35 24.256992
p 330 34 24.256992
p 331 34 25.032185
p 332 33 25.176668
p 332 32 25.176668
p 333 33 25.28334
p 334 33 26.255556
p 335 32 26.255556
p 336 32 27.175558
p 337 32 27.191864
p 338 32 27.191864
p 339 31 28.02156
p 340 30 28.379854
p 341 29 28.379854
p 342 29 29.295595
p 343 28 29.49986
p 344 27 30.138725
p 344 26 31.345623
p 345 25 32.24728
p 346 24 33.486378
p 347 23 34.18313
p 348 22 36.18549
p 349 21 37.251377

c 3 9.583902
p 334 48 20.45566
p 335 49 20.14034
p 335 50 19.167048
p 335 51 19.167048
p 335 47 21.110132
p 336 46 21.23349
p 337 45 22.108551
p 338 44 23.01296
p 337 43 23.340422
p 337 42 24.038727
p 336 41 24.110893
p 335 40 24.110893
p 336 40 24.136497
p 337 39 25.14455
p 338 38 25.14455
p 338 37 26.134708
p 339 36 27.022026
p 340 35 27.172365
p 341 34 27.172365
p 340 33 27.250317
p 341 32 28.087997
p 342 31 28.087997
p 343 32 28.452246
p 344 32 29.126385
p 345 32 29.126385
p 346 31 29.326612
p 347 31 30.039562

c 4 3.889966
p 336 70 14.150012
p 336 71 14.150012
p 337 69 15.072206
p 337 68 15.072206
p 338 67 15.146337
p 337 66 15.146337
p 338 65 16.104675
p 339 64 16.166954
p 338 63 16.243979
p 338 62 16.243979
p 339 61 17.073889
p 338 60 17.073889
p 338 59 17.177515
p 337 58 18.039978
p 338 57 18.039978

c 5 48.14064
p 339 79 13.000023
p 340 80 12.3135805
p 340 81 12.019424
p 339 82 12.019424
p 340 78 13.120673
p 341 77 13.265539
p 342 76 13.362068
p 341 75 14.005163
p 342 74 14.005163
p 341 73 14.012663
p 342 72 14.012663
p 342 71 14.016731
p 341 70 14.280473
p 342 69 15.035973
p 342 68 15.035973
p 343 67 15.3659525
p 344 66 16.078926
p 343 65 17.090181
p 343 64 17.196314
p 344 63 17.196314
p 345 62 18.023575
p 346 61 18.042147
p 345 60 18.363417
p 344 59 18.363417
p 345 58 19.321129
p 345 57 20.130264
p 346 56 20.387121
p 345 55 21.104166
p 346 54 22.06793
p 346 53 22.06793
p 347 52 22.09069
p 348 51 23.391357
p 349 51 23.391357
p 350 50 24.037836
p 349 49 24.037836
p 350 49 25.012884
p 351 48 25.419558
p 352 47 26.124744
p 353 47 27.089542
p 354 46 28.096907
p 355 46 28.18763
p 356 45 29.156654
p 357 45 29.156654
p 358 44 30.049335
p 359 44 31.288864
p 360 45 32.074734
p 361 44 33.130806
p 362 43 34.0762
p 363 42 36.004875
p 364 41 37.39196
p 365 40 38.45711
p 366 39 39.313942
p 367 38 40.382874
p 368 37 42.082317
p 369 36 43.313618
p 370 36 46.231583
p 371 35 47.32127
p 372 34 49.224907
p 373 34 50.444942
p 374 33 52.255222
p 375 33 53.202194
p 376 33 55.24008
p 377 33 57.041805
p 378 33 59.14193
p 379 32 61.140663

c 6 16.85239
p 342 22 32.164356
p 343 22 32.164356
p 344 21 33.42845
p 344 20 34.032352
p 345 19 34.36601
p 345 18 35.460796
p 346 17 35.460796
p 347 16 36.363953
p 347 15 38.039436
p 348 14 38.346676
p 349 13 39.405468
p 350 12 41.160244
p 350 11 41.160244
p 350 10 43.072388
p 350 9 44.028408
p 350 8 46.047955
p 350 7 47.116383
p 351 6 47.337257
p 351 5 49.016747

c 7 38.223026
p 347 76 13.108177
p 347 77 13.108177
p 348 77 13.241565
p 349 76 14.037474
p 350 75 14.039606
p 350 74 14.1407585
p 349 73 14.234189
p 350 72 15.338411
p 351 71 16.189264
p 351 70 16.307005
p 352 69 17.176304
p 352 68 17.408934
p 352 67 18.063732
p 351 66 18.190247
p 352 65 19.404129
p 353 64 20.283836
p 353 63 21.171146
p 353 62 22.492897
p 354 61 23.178654
p 353 60 24.068678
p 354 59 24.345028
p 354 58 25.210733
p 354 57 26.084133
p 353 56 27.078661
p 354 55 28.004349
p 355 54 29.150805
p 356 53 30.13706
p 357 53 30.414528
p 358 52 31.19276
p 359 53 32.1137
p 360 52 33.00568
p 361 53 33.131695
p 362 54 34.320244
p 363 53 35.12984
p 364 53 35.26165
p 365 52 36.268536
p 366 51 37.485325
p 367 50 38.34262
p 368 49 39.03591
p 369 48 41.08091
p 370 47 42.027363
p 371 47 43.12121
p 372 48 44.48536
p 373 47 45.288208
p 374 46 46.454296
p 375 45 47.153713
p 376 45 48.004704
p 377 46 49.33087
p 378 47 50.045815
p 379 47 51.331203

c 8 15.874714
p 352 46 27.187462
p 353 45 27.35473
p 354 44 28.228785
p 355 43 29.045229
p 355 42 29.270027
p 356 41 30.03809
p 356 40 32.01803
p 357 39 32.339478
p 358 38 33.28118
p 359 37 35.08422
p 360 36 37.02868
p 361 35 38.138477
p 362 35 39.08111
p 363 34 41.046738
p 364 33 43.062176

c 9 27.796358
p 359 43 31.263338
p 360 43 33.091003
p 361 42 34.009727
p 362 42 35.10465
p 363 41 36.49395
p 364 40 37.44928
p 365 39 39.18064
p 366 38 40.192028
p 367 37 41.23022
p 368 36 43.212593
p 369 35 44.040676
p 370 34 46.271866
p 371 33 48.396564
p 372 32 50.27939
p 372 31 52.26156
p 373 30 55.486706
p 374 29 58.08605
p 375 28 59.059696

c 10 30.128195
p 359 74 16.340548
p 360 75 16.310879
p 361 76 16.186285
p 361 77 16.186285
p 362 76 17.200315
p 363 75 18.05383
p 364 75 19.352974
p 365 74 21.368654
p 366 73 23.136452
p 367 72 25.303364
p 368 71 26.073938
p 369 70 27.211576
p 370 69 29.36013
p 371 68 31.103851
p 372 67 33.33188
p 373 66 34.003
p 374 65 36.020157
p 375 64 36.123314
p 376 63 37.07275
p 377 62 38.41078
p 378 61 39.053898
p 377 60 40.23108
p 378 59 41.236423
p 379 58 42.3024
p 379 57 43.269382
p 380 56 44.018208
p 380 55 45.23918
p 381 54 46.468742
p 360 73 17.17984
p 360 72 18.023672
p 360 71 18.36862
p 361 70 19.225075
p 361 69 19.225075
p 362 68 21.24439
p 363 67 22.120722
p 364 66 24.21459
p 365 65 26.361906
p 366 64 27.318083
p 367 63 29.424564
p 368 62 30.060085
p 368 61 30.060085
p 368 60 32.044205
p 369 59 33.11562
p 368 58 33.19892

c 11 16.858374
p 359 74 16.340548
p 360 75 16.310879
p 361 76 16.186285
