# 1121

c 0 3.2791996
p 304 13 22.417387
p 305 12 23.134504
p 306 13 23.178469
p 307 12 23.366812
p 306 11 23.387959
p 307 10 24.334599
p 308 10 24.394152
p 308 9 25.049507
p 309 9 25.154394
p 310 9 25.425594
p 305 14 22.146395

c 1 4.838951
p 306 20 20.18698
p 307 21 20.245144
p 308 21 21.129803
p 309 20 21.268778
p 310 19 21.311216
p 311 19 22.064053
p 312 19 22.090378
p 313 18 22.340832
p 314 17 23.205675
p 315 17 23.498058
p 316 16 24.054302
p 317 16 25.02593

c 2 18.343962
p 327 24 26.116812
p 328 23 27.087505
p 328 22 28.475796
p 329 21 29.236301
p 330 20 30.074429
p 331 19 31.224714
p 331 18 32.125698
p 332 17 32.138042
p 333 16 33.310055
p 334 15 34.35701
p 335 14 35.001175
p 336 13 36.368813
p 337 12 37.274284
p 337 11 39.023407
p 338 10 40.041367
p 338 9 42.02768
p 339 8 43.278957
p 340 7 44.460773

c 3 11.898422
p 339 27 29.213402
p 340 26 30.02951
p 341 25 30.04676
p 342 24 31.246403
p 343 23 32.13409
p 343 22 32.48021
p 344 21 33.30873
p 345 20 34.2786
p 345 19 34.487614
p 346 18 35.12468
p 346 17 35.495903
p 347 16 36.167667
p 348 15 38.353973
p 348 14 38.384106
p 349 13 39.349007
p 349 12 41.111824

c 4 32.83245
p 340 64 16.312437
p 341 64 17.034266
p 342 63 17.061201
p 343 64 17.069643
p 344 63 17.396086
p 345 62 18.113493
p 345 61 18.13446
p 346 62 18.162634
p 347 61 19.22197
p 348 60 20.410257
p 349 59 22.193653
p 350 58 23.011993
p 351 58 24.251087
p 352 57 26.130693
p 353 56 27.176144
p 354 55 28.439175
p 355 54 29.004051
p 356 54 30.132057
p 357 53 30.300676
p 358 52 31.383833
p 359 53 32.039032
p 360 53 33.090725
p 361 53 33.322468
p 362 52 34.109493
p 363 52 35.101395
p 364 53 35.47341
p 365 52 36.416042
p 366 51 37.304966
p 367 50 38.327847
p 368 51 39.11356
p 369 50 40.17719
p 370 50 41.316196
p 371 49 43.058453
p 372 48 44.42792
p 373 47 45.415833
p 374 46 46.07189
p 375 46 47.000317
p 376 45 48.04699
p 377 46 49.14489

c 5 5.0335655
p 349 73 14.049456
p 350 74 14.432212
p 351 73 15.096672
p 351 72 15.129908
p 351 71 16.059065
p 352 70 16.19602
p 353 69 17.235605
p 352 68 17.290676
p 353 68 18.007042
p 352 67 18.184175
p 351 66 18.454311
p 352 65 19.083021

c 6 16.183445
p 354 78 14.207588
p 355 77 15.027291
p 356 77 15.041295
p 357 76 15.495095
p 358 75 16.02162
p 359 74 16.044802
p 360 73 17.19749
p 360 72 18.050272
p 360 71 18.17211
p 361 70 19.065857
p 361 69 19.203815
p 362 70 20.261393
p 363 69 21.44281
p 364 68 23.407887
p 365 67 25.15828
p 366 66 26.053894
p 365 65 26.466959
p 366 64 27.020536
p 367 64 28.349092
p 367 63 29.323183
p 368 62 30.365143
p 354 79 14.181698

c 7 25.913504
p 357 45 29.127592
p 358 44 30.457912
p 359 43 31.357313
p 360 43 33.15201
p 360 42 33.24969
p 361 42 34.209923
p 361 41 35.299915
p 362 42 35.325794
p 363 41 36.295517
p 364 40 37.28506
p 365 40 38.284126
p 366 39 39.07611
p 367 38 40.020763
p 368 38 41.09185
p 368 39 41.13156
p 369 40 43.092804
p 370 39 44.22895
p 371 40 46.472942
p 372 39 48.330414
p 373 38 50.094044
p 374 37 52.13899
p 375 36 53.018105
p 376 35 55.041096

c 8 9.763824
p 359 51 32.377583
p 360 50 33.086536
p 361 49 33.100018
p 362 50 34.3021
p 363 50 35.119595
p 364 49 36.08067
p 365 49 37.003143
p 366 48 38.16816
p 367 48 39.371017
p 368 47 40.03972
p 369 46 41.263336
p 370 46 42.141407

c 9 15.07099
p 361 77 16.104877
p 362 78 16.106495
p 363 78 17.47913
p 364 77 18.42384
p 365 76 19.05825
p 365 75 20.306078
p 366 74 22.408756
p 367 73 24.324533
p 368 72 25.147593
p 369 71 27.245928
p 370 70 28.146814
p 371 69 30.287275
p 372 68 31.175867

c 10 33.862038
p 365 15 40.146477
p 366 14 41.100063
p 367 15 42.16006
p 368 15 44.10441
p 369 16 47.185287
p 370 16 50.066
p 371 15 53.189342
p 372 16 55.155
p 373 17 56.178127
p 374 16 59.011494
p 375 16 61.1668
p 376 17 64.17612
p 377 17 67.25841
p 378 18 68.22604
p 379 17 71.068954
p 380 17 74.008514

c 11 8.006252
p 367 6 45.28114
p 368 5 45.476437
p 368 4 46.00103
p 369 3 46.023655
p 370 3 46.104748
p 371 2 47.25629
p 372 1 47.337795
p 373 2 49.13109
p 374 1 51.12537
p 375 2 52.05145
p 376 1 52.305973
p 367 7 44.29972

c 12 19.912004
p 367 67 27.3183
p 368 66 29.240452
p 369 66 31.008131
p 370 65 32.187428
p 371 64 33.28503
p 372 63 35.144787
p 373 63 36.222736
p 374 62 37.041245
p 375 62 38.022755
p 376 61 39.002857
p 377 60 40.46784
p 378 59 41.067696
p 379 58 42.087452
p 379 57 43.102222
p 380 56 44.06183
p 380 55 45.371048
p 381 54 46.415676
p 382 53 47.230305

c 13 37.090137
p 377 1 52.305973
p 378 0 53.266293
p 379 0 57.09072
p 380 0 59.477634
p 381 1 61.099567
p 382 1 63.084267
p 383 2 65.39648
p 384 2 66.12303
p 385 2 69.09627
p 386 2 72.09726
p 387 2 74.23842
p 388 1 77.43416
p 389 2 80.099556
p 390 1 83.045654
p 391 0 86.0093
p 392 1 89.39611

c 14 8.141836
p 385 95 22.124985
p 386 94 23.355566
p 387 93 24.005697
p 388 92 24.412025
p 389 91 25.02197
p 389 90 25.30337
p 389 89 25.498695
p 390 88 26.016493
p 391 88 26.051369
p 392 87 27.08483
p 393 87 27.144293
p 394 88 27.160702
p 395 88 27.46109
p 396 87 28.043493
p 397 86 28.391356
p 398 85 29.186005
p 399 84 29.449268
p 400 84 30.144562
p 400 83 30.213736
p 385 96 22.0719

c 15 6.301855
p 400 106 20.06612
p 401 106 20.14154
p 402 105 20.403526
p 403 104 21.052858
p 404 103 22.085962
p 404 102 22.195465
p 404 101 23.063084
p 403 100 24.04214
p 404 99 25.131422
p 405 98 25.406664
p 406 99 25.458574
p 407 98 26.367975

c 16 38.110233
p 402 32 57.12664
p 403 31 57.241993
p 404 30 59.034184
p 404 29 59.16353
p 405 28 60.40351
p 405 27 61.124393
p 406 27 62.28517
p 406 26 63.277824
p 407 26 63.426334
p 407 25 64.034096
p 408 25 65.3222
p 408 24 66.28313
p 409 25 67.19145
p 410 25 69.33703
p 411 25 70.03312
p 412 25 73.29041
p 413 24 76.3049
p 414 23 79.00706
p 415 24 81.12025
p 416 23 84.17189
p 417 23 87.210556
p 418 22 90.12029
p 419 23 92.118126
p 420 22 95.163666
p 403 33 57.053432

c 17 27.122871
p 403 21 68.23875
p 404 20 70.04892
p 404 19 72.16193
p 405 18 74.02497
p 406 17 75.15491
p 406 16 76.311676
p 407 15 78.26493
p 407 14 81.43333
p 407 13 83.16335
p 408 12 84.421104
p 408 11 87.10607
p 409 11 87.376564
p 410 10 90.37712
p 411 9 92.37786
p 411 8 93.153854
p 404 22 66.209656
p 403 23 66.03098

c 18 19.940155
p 409 22 70.1263
p 410 21 73.11448
p 411 20 74.18621
p 411 19 75.309616
p 412 19 77.336334
p 412 18 78.13348
p 412 17 79.18261
p 413 18 80.14333
p 414 17 82.401436
p 415 18 86.213234
p 416 17 88.17247
p 409 23 68.232315

c 19 8.169197
p 412 124 15.188725
p 413 123 16.27255
p 414 122 17.069746
p 415 122 17.240059
p 416 123 17.480957
p 417 122 18.316475
p 418 121 19.081917
p 418 120 19.162863
p 419 119 20.463135
p 420 118 21.021093
p 420 117 22.22286
p 421 116 23.326546
p 412 125 15.157349

c 20 19.68385
p 415 103 25.279932
p 416 102 26.390574
p 416 101 28.351921
p 417 100 29.497877
p 418 99 31.4345
p 419 98 33.25881
p 420 97 34.27963
p 419 96 36.222347
p 418 95 37.14101
p 419 94 37.48352
p 418 93 39.080177
p 418 92 41.35867
p 419 91 42.014088
p 420 90 44.008396
p 415 104 24.324547

c 21 7.881445
p 420 135 15.226156
p 421 134 16.01657
p 422 134 16.122984
p 423 133 17.106354
p 424 133 17.449648
p 425 132 18.335234
p 426 131 19.017065
p 427 130 20.236526
p 428 130 21.321867
p 429 129 22.221771
p 430 128 23.107601

c 22 14.765892
p 421 65 43.363537
p 422 64 44.030872
p 423 64 45.01436
p 423 63 45.26948
p 423 62 46.043854
p 424 63 46.135334
p 425 64 46.3587
p 426 64 47.4428
p 427 65 48.04813
p 427 66 49.26786
p 428 65 50.23853
p 429 64 51.345936
p 430 65 54.46198
p 431 65 56.351955
p 432 66 57.175125
p 433 66 58.12943

c 23 28.110004
p 422 127 19.219234
p 423 126 20.187517
p 424 125 21.008806
p 425 125 21.098137
p 426 124 22.13496
p 427 124 22.357546
p 428 123 23.013601
p 427 122 23.144354
p 428 121 24.189934
p 428 120 25.117188
p 429 119 26.139982
p 430 118 27.251465
p 431 117 28.093517
p 432 117 29.136414
p 433 116 30.280632
p 434 115 32.241314
p 435 114 34.42244
p 436 113 36.23232
p 436 112 37.260983
p 436 111 39.027344
p 437 111 39.277847
p 438 110 42.246506
p 439 109 44.23235
p 440 109 46.265945
p 422 128 18.155941

c 24 17.944355
p 423 95 37.08034
p 424 94 38.245274
p 425 93 40.145683
p 425 92 42.3074
p 426 91 44.272102
p 426 90 46.43865
p 427 89 49.034218
p 427 88 50.10673
p 423 96 35.174316
p 424 97 34.11286
p 423 98 32.162376

c 25 31.114208
p 425 97 36.338833
p 426 96 37.014893
p 427 97 37.447845
p 428 97 39.005028
p 429 97 39.205723
p 430 96 40.328594
p 431 95 41.46964
p 432 95 44.04387
p 432 94 44.181183
p 432 93 46.1253
p 433 94 46.131466
p 434 95 47.19405
p 435 94 49.41022
p 435 95 49.455704
p 436 96 51.212692
p 437 96 52.07259
p 438 96 54.381104
p 439 96 57.173977
p 440 97 60.043465
p 441 96 61.19032
p 442 97 62.084038
p 443 97 65.24405
p 444 97 67.45304

c 26 37.65576
p 427 35 74.05024
p 428 34 77.27683
p 429 33 79.06911
p 428 32 80.08107
p 429 31 81.44766
p 430 30 83.21462
p 430 29 85.097534
p 431 30 85.1185
p 432 29 87.032585
p 431 28 87.4806
p 432 27 89.15348
p 433 28 89.21369
p 434 27 91.49245
p 435 26 93.209335
p 434 25 94.2628
p 434 24 96.271065
p 435 23 98.32369
p 434 22 101.114
p 435 21 104.05598
p 436 20 106.27439
p 436 19 109.26478
p 436 18 111.011765
p 427 36 74.0288
p 427 37 73.356

c 27 52.191578
p 427 63 51.14848
p 428 62 55.062347
p 429 61 57.046074
p 430 60 59.23506
p 431 59 62.096325
p 431 58 64.29065
p 432 57 66.119225
p 433 56 68.25588
p 434 55 70.158775
p 435 54 72.10322
p 436 53 75.2833
p 437 53 78.15229
p 438 52 79.23502
p 439 52 82.02762
p 440 51 84.487274
p 441 51 86.263374
p 442 51 88.0107
p 443 51 89.35962
p 444 51 92.20713
p 445 51 95.22108
p 446 50 96.27878
p 447 50 97.10949
p 448 51 98.016
p 449 50 100.44389
p 450 51 103.34006

c 28 33.817963
p 430 49 64.19537
p 431 49 65.29828
p 432 48 67.471954
p 433 47 69.21857
p 434 47 71.41168
p 435 46 74.00122
p 436 45 77.4847
p 437 44 79.46315
p 438 43 82.29027
p 439 42 85.11732
p 440 42 87.11238
p 441 42 89.2713
p 442 41 90.188774
p 442 40 92.447784
p 443 40 93.33593
p 443 39 95.065895
p 444 38 98.013336

c 29 56.08508
p 434 67 58.12943
p 435 68 60.31126
p 436 68 63.05746
p 437 67 66.12988
p 438 68 69.00638
p 439 69 73.003136
